id,book_id,title,author,publisher,total_copies,available_copies
3,1002200727273,磨坊文札及其他,都德,解放军文艺出版社,5,5
4,101103254,马克思恩格斯选集·2,中共中央马克思恩格斯列宁斯大林著作编译局,人民出版社,5,5
5,101103255,马克思恩格斯选集·1,中共中央马克思恩格斯列宁斯大林著;作编译,人民出版社,5,5
6,101103256,马克思恩格斯选集·4,中共中央马克思恩格斯列宁斯大林著作编译局,人民出版社,5,5
7,101103257,马克思恩格斯选集·3,中共中央马克思恩格斯列宁斯大林著作编译局,人民出版社,5,5
8,101105927,马克斯恩格斯要论精选,马金南,中央编译出版社,5,5
9,1002200167831,共产党宣言,马克思等,中央编译出版社,5,5
10,1010002972,共产党宣言,"马克思,恩格斯著;陈望道译",湖南人民出版社有限责任公,5,5
11,200784311,资本论,"(德)马克思(Marx)著;姜晶花,张梅编译",北京出版社,5,5
12,101105567,马克思恩格斯书信精要,王明智,中华工商联合出版社,5,5
13,1002200745306,人的存在与教育,舒志定,学林出版社,5,5
14,101103250,列宁选集·2,中共中央马克思恩格斯列宁斯大林著作编译局,人民出版社,5,5
15,101103251,列宁选集·4,中共中央马克思恩格斯列宁斯大林著作编译局,人民出版社,5,5
16,101103252,列宁选集·3,中共中央马克思恩格斯列宁斯大林著作编译局,人民出版社,5,5
17,101103253,列宁选集·1,中共中央马克思恩格斯列宁斯大林著作编译局,人民出版社,5,5
18,101102917,唯物主义和经验批判主义,列宁著;中共中央马克思恩克斯列宁斯大林著,人民出版社,5,5
19,101102915,帝国主义是资本主义的最高阶段,列宁著;中共中央马克思恩克斯列宁斯大林著,人民出版社,5,5
20,101102916,国家与革命,列宁著;中共中央马克思恩克斯列宁斯大林著,人民出版社,5,5
21,101102914,列宁论新经济政策,列宁著;中共中央马克思恩克斯列宁斯大林著,人民出版社,5,5
22,1002200207423,新版《毛泽东选集》大辞典,张占斌等,山西人民出版社,5,5
23,1010002495,毛泽东著作选编,[毛泽东著],中共中央党校出版社,5,5
24,1002200092163,毛泽东散文作品赏析,任傲霜,海南出版社,5,5
25,101105802,毛泽东选集 第四卷,毛泽东,人民出版社,5,5
26,101105803,毛泽东选集 第三卷,毛泽东,人民出版社,5,5
27,101105804,毛泽东选集 第二卷,毛泽东,人民出版社,5,5
28,101105981,毛泽东选集 第一卷,毛泽东,人民出版社,5,5
29,101104223,毛泽东文集 第一卷,中共中央文献研究室,人民出版社,5,5
30,101104224,毛泽东文集 第二卷,中共中央文献研究室,人民出版社,5,5
31,101104225,毛泽东文集 第三卷,中共中央文献研究室,人民出版社,5,5
32,101104226,毛泽东文集 第四卷,中共中央文献研究室,人民出版社,5,5
33,101104227,毛泽东文集 第五卷,中共中央文献研究室,人民出版社,5,5
34,101104228,毛泽东文集 第六卷,中共中央文献研究室,人民出版社,5,5
35,101104229,毛泽东文集 第七卷,中共中央文献研究室,人民出版社,5,5
36,101104230,毛泽东文集 第八卷,中共中央文献研究室,人民出版社,5,5
37,101107094,毛泽东早期文稿,"中共中央文献研究室,中共湖南省委《毛泽东",湖南人民出版社,5,5
38,1002200001216,毛泽东家书,,中原农民出版社,5,5
39,1002200212961,毛泽东诗词集,中共中央文献研究室,中央文献出版社,5,5
40,1002200710548,毛泽东书法鉴赏,刘志刚,内蒙古人民出版社,5,5
41,1002200173735,毛泽东诗词墨宝,德辰,红旗出版社,5,5
42,200909632,毛泽东名言问世记,田湘波著,中国青年出版社,5,5
43,1010002496,马列著作选编,,中共中央党校出版社,5,5
44,1002200579520,毛泽东主席照片选集,《中国摄影》编辑部编著,人民美术出版社,5,5
45,1002200003107,毛泽东与斯大林,刘杰诚,中共中央党校出版社,5,5
46,101100883,马克思的20个瞬间,肖鹏等著,上海人民出版社,5,5
47,101102761,马克思的20个瞬间,肖鹏等著,上海人民出版社,5,5
48,101097944,问题在于改变世界,(英)彼得·奥斯本(Peter Osborne)著;王小娥,中信出版集团股份有限公司,5,5
49,1002200752306,斯大林评传,(苏)列·托洛茨基著;齐干译,东方出版社,5,5
50,1002200732306,斯大林评传,托洛茨基著;齐干译,上海三联书店,5,5
51,1002200667177,斯大林,阿真,光明日报出版社,5,5
52,1002200752299,让历史来审判,(俄)罗伊·梅德韦杰夫著;何宏江等译,东方出版社,5,5
53,1002200752280,让历史来审判,(俄)罗伊·梅德韦杰夫著;何宏江等译,东方出版社,5,5
54,101102900,毛泽东晚年读书生活20问,徐中远著,人民出版社,5,5
55,1002200173726,东方巨人毛泽东,椰捷等,北岳文艺出版社,5,5
56,1002200003303,领袖泪,权延赤,中共中央党校出版社,5,5
57,1002200732383,中国有个毛泽东,"胡月胜,林学勤执笔",江西人民出版社,5,5
58,1002200728441,毛泽东画传,中共中央文献研究室毛泽东研究组,中央文献出版社,5,5
59,1002200768068,毛泽东的思想(插图本),[美]施拉姆著,中国人民大学出版社,5,5
60,1010002631,毛泽东自传,[毛泽东著];(美)斯诺录,解放军文艺出版社,5,5
61,1002200768059,历史与意志:毛泽东的哲学透视(插图本),[美]魏斐德著,中国人民大学出版社,5,5
62,1002200768111,毛泽东传(插图本),[美]特里尔,中国人民大学出版社,5,5
63,200917776,毛泽东时代·下卷,朱有志主编,团结出版社,5,5
64,200917785,毛泽东时代·上卷,朱有志主编,团结出版社,5,5
65,101102901,毛泽东读书生活十二讲,徐中远著,人民出版社,5,5
66,1002200768077,马克思主义、毛泽东与乌托邦主义(插图本),[美]迈斯纳著,中国人民大学出版社,5,5
67,1002200768086,毛泽东政治思想的基础(1917-1935),[美]沃马克,中国人民大学出版社,5,5
68,200902675,毛泽东,李锐著,北京联合出版公司,5,5
69,1002200768095,毛泽东的政治哲学(插图本),[美]斯塔尔著,中国人民大学出版社,5,5
70,1002200768102,从革命到政治:长征与毛泽东的崛起(插图本),杨炳章,中国人民大学出版社,5,5
71,1002210051991,毛泽东传,中共中央文献研究室,中央文献出版社,5,5
72,1002210052008,毛泽东传,中共中央文献研究室,中央文献出版社,5,5
73,1002210050215,毛泽东人生纪实,中央文献研究室科研部图书馆,江苏教育出版社,5,5
74,1002210050206,毛泽东人生纪实,中央文献研究室科研部图书馆,江苏教育出版社,5,5
75,1002210050224,毛泽东人生纪实,中央文献研究室科研部图书馆,江苏教育出版社,5,5
76,1010004372,毛泽东传,(英)迪克·威尔逊著;中共中央文献研究室《,国际文化出版公司,5,5
77,200907849,毛泽东传.1,中共中央文献研究室编,中央文献出版社,5,5
78,200907858,毛泽东传.2,中共中央文献研究室编,中央文献出版社,5,5
79,200907867,毛泽东传.3,中共中央文献研究室编,中央文献出版社,5,5
80,200907876,毛泽东传.4,中共中央文献研究室编,中央文献出版社,5,5
81,200907885,毛泽东传.5,中共中央文献研究室编,中央文献出版社,5,5
82,200907894,毛泽东传.6,中共中央文献研究室编,中央文献出版社,5,5
83,200929004,毛泽东传,(英)肖特著,中国青年出版社,5,5
84,200929013,毛泽东传,(英)肖特著,中国青年出版社,5,5
85,1002210049521,跟毛泽东爷爷学读书,肖和华,湖南少年儿童出版社,5,5
86,1002200092109,毛泽东与斯大林会晤纪实,刘杰诚,中共党史出版社,5,5
87,101102897,毛泽东与共和国非常岁月,高中华著,人民出版社,5,5
88,1002200769469,红都风云,郭晨,中国妇女出版社,5,5
89,1002200193161,毛泽东的晚年生活,郭金荣著,教育科学出版社,5,5
90,1002200596413,毛泽东生活档案,韶山毛泽东纪念馆编著,中共党史出版社,5,5
91,1002210093376,毛泽东中苏结盟之行,唐灏,中国工人出版社,5,5
92,200810881,走进毛泽东的最后岁月,郭金荣著,中共党史出版社,5,5
93,1002210007709,毛泽东和他的二十四位老师,尹高朝,中央文献出版社,5,5
94,200885916,开国领袖毛泽东,王朝柱著,作家出版社,5,5
95,200885952,毛泽东周恩来与长征,王朝柱著,作家出版社,5,5
96,101102898,毛泽东家风,丁晓平著,人民出版社,5,5
97,200847003,毛泽东粟裕与淮海决战,张雄文著,人民出版社,5,5
98,101097178,毛泽东在50年代,孟醒著,辽宁人民出版社,5,5
99,1002200683006,爷爷毛泽东,毛新宇,国防大学出版社,5,5
100,101104275,为什么是毛泽东,任志刚,光明日报出版社,5,5
101,101106818,山雨欲来,邸延生著,湖南人民出版社有限责任公,5,5
102,1002200721046,毛泽东之路,徐肖冰等,长江文艺出版社,5,5
103,1002200686682,毛泽东题词趣谈,梁瑞邦,长江文艺出版社,5,5
104,101107484,毛泽东在1921,祝彦著,青岛出版社,5,5
105,101095165,毛泽东怎样写文章,梁衡著,北京联合出版公司,5,5
106,101100486,毛泽东与山文化,游和平著,中共党史出版社,5,5
107,1002200772277,峥嵘岁月:毛泽东与巾帼英豪,李涛编著,长征出版社,5,5
108,1002200684274,实话实说丰泽园,李静,中国青年出版社,5,5
109,200927284,毛泽东与十大元帅,李跃乾著,中国友谊出版公司,5,5
110,200907787,毛泽东离京巡视纪实·上,袁小荣,人民日报出版社,5,5
111,200907796,毛泽东离京巡视纪实·中,袁小荣,人民日报出版社,5,5
112,200907803,毛泽东离京巡视纪实·下,袁小荣,人民日报出版社,5,5
113,1002200006015,胡乔木回忆毛泽东,,人民出版社,5,5
114,1002210000742,毛泽东自传,斯录,解放军文艺出版社,5,5
115,1002200623349,毛泽东遇险实录,苏北,广东人民出版社,5,5
116,101097166,毛泽东的人生旅行,龙剑羽著,中共党史出版社,5,5
117,101097165,重大历史事件中的毛泽东,赵维著,九州出版社,5,5
118,1002200615205,毛泽东的非常之路,蒋伯英,人民出版社,5,5
119,101102902,毛泽东与共和国大历史事件:纪念版,萧心力主编,人民出版社,5,5
120,101102986,胡乔木回忆毛泽东,胡乔木著,人民出版社,5,5
121,200806636,毛泽东与莫斯科的恩恩怨怨,杨奎松著,江西人民出版社,5,5
122,200858116,革命与爱,耘山,中国青年出版社,5,5
123,1002200646486,毛泽东之初,叶永烈,作家出版社,5,5
124,200931885,毛泽东与林彪,叶健君著,东方出版社,5,5
125,200840590,毛泽东人生第一次,叶任涛,山西人民出版社,5,5
126,1002200006024,毛泽东和他同时代的人,路海江等,河南人民出版社,5,5
127,200838530,毛泽东最后七年风雨路,顾保孜,人民文学出版社,5,5
128,1002200690258,历史巨人,本书出版社,当代中国出版社,5,5
129,1002200690249,历史巨人,本书出版社,当代中国出版社,5,5
130,1002200690267,历史巨人,本书出版社,当代中国出版社,5,5
131,1002200690276,历史巨人,本书出版社,当代中国出版社,5,5
132,101100268,毛泽东阅读史,陈晋著,生活·读书·新知三联书店,5,5
133,200902880,毛泽东与彭德怀,周少华著,湖南人民出版社,5,5
134,1002200729119,温情毛泽东,中央文献研究室第一编研部,辽宁人民出版社,5,5
135,1002200006051,毛泽东与邓小平,郑谦,湖南出版社,5,5
136,200907705,毛泽东年谱:1949～1976.6,中共中央文献研究室编,中央文献出版社,5,5
137,200907714,毛泽东年谱:1949～1976.5,中共中央文献研究室编,中央文献出版社,5,5
138,200907723,毛泽东年谱:1949～1976.4,中共中央文献研究室编,中央文献出版社,5,5
139,200907732,毛泽东年谱:1949～1976.3,中共中央文献研究室编,中央文献出版社,5,5
140,200907741,毛泽东年谱:1949～1976.2,中共中央文献研究室编,中央文献出版社,5,5
141,200907750,毛泽东年谱:1949～1976.1,中共中央文献研究室编,中央文献出版社,5,5
142,200907812,毛泽东年谱:1893～1949.上,中共中央文献研究室编,中央文献出版社,5,5
143,200907821,毛泽东年谱:1893～1949.中,中共中央文献研究室编,中央文献出版社,5,5
144,200907830,毛泽东年谱:1893～1949.下,中共中央文献研究室编,中央文献出版社,5,5
145,1002210063684,小平您好,陈晋,四川科学技术出版社,5,5
146,200886229,邓小平传,(英)伊文思著;田山译,国际文化出版公司,5,5
147,200916223,邓小平传,杨胜群主编;中共中央文献研究室编,中央文献出版社,5,5
148,200916232,邓小平传,杨胜群主编;中共中央文献研究室编,中央文献出版社,5,5
149,1002210063871,邓小平的故事,刘金田等,江苏少年儿童出版社,5,5
150,1002210062710,中国出了个邓小平,本书编辑会,四川人民出版社,5,5
151,101107705,邓小平视察纪实,"刘金田,张爱茹著",江苏人民出版社,5,5
152,101103074,邓小平与共和国重大历史事件:纪念版,武市红主编,人民出版社,5,5
153,200925053,邓小平的改革岁月,武国友著,新华出版社,5,5
154,1002210083029,青年邓小平,李天雄等,四川科学技术出版社,5,5
155,1002210061052,青年邓小平,李天雄,四川科学技术出版社,5,5
156,1002200711208,邓小平在上海,中共上海市委党史研究室,上海人民出版社,5,5
157,200859213,实话实说邓小平,史全伟,中国青年出版社,5,5
158,200859222,实话实说邓小平,史全伟,中国青年出版社,5,5
159,1002200720332,邓小平的智慧,曹应旺,中央文献出版社,5,5
160,1002200615170,邓小平的非常之路,路小可著;李力安主编,人民出版社,5,5
161,200887790,我的父亲邓小平:战争年代,邓榕著,生活·读书·新知三联书店,5,5
162,1002200706410,百年小平,钟文,中央文献出版社,5,5
163,1002200706401,百年小平,钟文,中央文献出版社,5,5
164,1002200694101,邓小平故居留言簿,章夫,江苏少年儿童出版社,5,5
165,1002210073673,邓小平画传,中共中央文献研究室邓小平研究组,四川人民出版社,5,5
166,1002200212006,马克思主义辞典,许征帆,吉林大学出版社,5,5
167,1010002642,马克思列宁主义基本问题,赵曜等主编,人民出版社,5,5
168,101101745,马克思主义基本原理概论,张雷声著,中国人民大学出版社,5,5
169,200834794,人的世界与世界的人,张曙光著,北京师范大学出版社,5,5
170,200859927,马克思为什么是对的,(英)伊格尔顿;李杨,新星出版社,5,5
171,1002200780302,马克思主义、毛泽东主义与乌托邦主义,[美]莫里斯·迈斯纳;张宁·陈铭康等译,中国人民大学出版社,5,5
172,101101979,马克思主义简史(修订本),沈云锁著,中国人民大学出版社,5,5
173,1002200649278,马克思主义创新观,黄宏,晨光出版社,5,5
174,101098966,"青年们,读马克思吧!",(日)内田树著;于永妍译,红旗出版社,5,5
175,1002200649232,解放思想史话,中共中央编译局,中央编译出版社,5,5
176,1002200649330,马克思主义发展的理论,中共中央编译,中央编译部出版社,5,5
177,200855495,保卫马克思,(法)阿尔都塞,商务印书馆,5,5
178,101101929,马克思主义基本原理概论学习与辅导,翁志勇著,中国人民大学出版社,5,5
179,1002210021907,马克思、恩格斯与《共产党宣言》,刘子贵,中国少年儿童出版社,5,5
180,101105925,神圣家族,姜海波,辽宁人民出版社,5,5
181,1002210100144,资本论,马克思,人民日报出版社,5,5
182,101101640,《资本论》精选,卫兴华著,中国人民大学出版社,5,5
183,101101928,《<资本论>精选》讲解,卫兴华著,中国人民大学出版社,5,5
184,101101746,《资本论》导读(第二版),胡钧著,中国人民大学出版社,5,5
185,101101931,《资本论》导读,胡钧著,中国人民大学出版社,5,5
186,200813977,图说资本论,(德)马克思 著,华文出版社,5,5
187,1002200745379,马克思精神生产理论研究,景中强,中国社会科学出版社,5,5
188,101102198,马克思主义伦理学,龙静云著,中国人民大学出版社,5,5
189,101105924,马克斯恩格斯论中国,赵天鹭,辽宁人民出版社,5,5
190,101105926,论马克思,黄点点,中国社会科学出版社,5,5
191,101102204,马克思主义新闻观教程第二版,陈丽丹著,中国人民大学出版社,5,5
192,101101900,马克思主义文艺论著选讲,陆贵山著,中国人民大学出版社,5,5
193,101102200,马克思主义文艺论著选讲,陆贵山著,中国人民大学出版社,5,5
194,200825562,马克思世界史观,黄皖毅著,知识产权出版社,5,5
195,101106051,列宁经典著作解读,王明智,中华工商联出版社,5,5
196,1002200173673,伟人毛泽东,袁永松,红旗出版社,5,5
197,1002200173691,伟人毛泽东,袁永松,红旗出版社,5,5
198,1002200173682,伟人毛泽东,袁永松,红旗出版社,5,5
199,101102120,毛泽东思想概论(第2版),庄福龄著,中国人民大学出版社,5,5
200,101102122,《毛泽东思想和中国特色主义理论体系概论》教学案例,刘玮著,中国人民大学出版社,5,5
201,101102118,毛泽东思想和中国特色社会主义理论体系概论导学,刘以榕著,中国人民大学出版社,5,5
202,101101847,毛泽东思想和中国特色社会主义理论体系概论教学专题研究,王向明著,中国人民大学出版社,5,5
203,1002200173762,毛泽东研究全书,张静如,长春出版社,5,5
204,1002200173780,毛泽东研究全书,张静如,长春出版社,5,5
205,1002200173799,毛泽东研究全书,张静如,长春出版社,5,5
206,1002200173753,毛泽东研究全书,张静如,长春出版社,5,5
207,1002200173771,毛泽东研究全书,张静如,长春出版社,5,5
208,1002200173744,毛泽东研究全书,张静如,长春出版社,5,5
209,101097254,毛泽东史话热点释疑,孙宝义编著,中国文史出版社,5,5
210,101102899,毛泽东与孔夫子,许全兴著,人民出版社,5,5
211,200910595,历史为什么选择了毛泽东,李洪峰著,中信出版社,5,5
212,200911638,历史为什么选择了毛泽东,李洪峰著,中信出版社,5,5
213,200898127,毛泽东十大经典预言,龚平著,中国文史出版社,5,5
214,1002200006890,毛泽东思想史,,中国人民大学出版社,5,5
215,101101930,毛泽东思想概论(第三版),罗正楷著,中国人民大学出版社,5,5
216,1002200173646,毛泽东评点古今人物,周溯源,红旗出版社,5,5
217,1002200212042,毛泽东读书笔记解析,陈晋,广东人民出版社,5,5
218,1002200212033,毛泽东读书笔记解析,陈晋,广东人民出版社,5,5
219,1002200006881,毛泽东的文化性格,陈晋,中国青年出版社,5,5
220,101101747,毛泽东思想和中国特色社会主义理论体系概论,郑义寅著,中国人民大学出版社,5,5
221,1002200212015,毛泽东诗词大辞典,丁力,中国妇女出版社,5,5
222,1002210066832,毛泽东诗词辞典,陈绍伟,长江文艺出版社,5,5
223,200829309,新编毛泽东诗词鉴赏,刘健屏,江苏文艺出版社,5,5
224,200897896,毛泽东诗词精读,丁三省编著,文化艺术出版社,5,5
225,1010004373,毛泽东诗词鉴赏,臧克家主编,河南文艺出版社,5,5
226,200899448,毛泽东十三次战事总结,龚平著,中国文史出版社,5,5
227,101104183,毛泽东诗词全编鉴赏,吴正裕,人民文学出版社,5,5
228,101102913,毛泽东的诗路和心路,陈晋著,人民出版社,5,5
229,101095154,毛泽东诗词欣赏(插图典藏版),周振浦著,中华书局,5,5
230,101094733,毛泽东诗词欣赏(插图典藏本),周振甫著,中华书局,5,5
231,1002210035572,楹联巨匠毛泽东,吴直雄,广东人民出版社,5,5
232,1002200747670,毛泽东诗词鉴赏学生读本,公木,长春出版社,5,5
233,1002200677790,毛泽东邓小平江泽民论教育,中华人民共和国教育部等编,人民教育出版社,5,5
234,1002200657375,毛泽东诗话词话书话集观,刘汉民,长江文艺出版社,5,5
235,1002210021122,毛泽东诗话词话书话集观,刘汉民,长江文艺出版社,5,5
236,101102919,光荣梦想:毛泽东人生七日谈,丁晓平著,人民出版社,5,5
237,101102920,毛泽东人生之旅的哲学诠释,杨信礼著,人民出版社,5,5
238,200898056,毛泽东与中国经济,邸延生著,新华出版社,5,5
239,1002210087098,毛泽东读〈水浒传〉,董志新,上海人民出版社,5,5
240,200815902,毛泽东读《西游记》,董志新著,万卷出版社,5,5
241,200815911,毛泽东读《水浒传》,董志新著,万卷出版社,5,5
242,200815920,毛泽东读《三国演义》,董志新著,万卷出版社,5,5
243,1002200649367,跟毛泽东学领导,刘峰等,红旗出版社,5,5
244,1002200749847,毛泽东与科学教育,邓力群,中央民族大学出版社,5,5
245,1002200749892,政治战略家毛泽东,邓力群,中央民族大学出版社,5,5
246,1002200749927,毛泽东的文化思想,邓力群,中央民族大学出版社,5,5
247,1002200749794,军事战略家毛泽东,邓力群,中央民族大学出版社,5,5
248,1002200749856,毛泽东与科学教育,邓力群,中央民族大学出版社,5,5
249,1002200749785,军事战略家毛泽东,邓力群,中央民族大学出版社,5,5
250,1002200749829,伟大的一生,邓力群,中央民族大学出版社,5,5
251,1002200749981,诗家毛泽东,邓力群,中央民族大学出版社,5,5
252,1002200749810,外交战略家毛泽东,邓力群,中央民族大学出版社,5,5
253,1002200749954,毛泽东逸事,邓力群,中央民族大学出版社,5,5
254,1002200749972,经济战略家毛泽东,邓力群,中央民族大学出版社,5,5
255,1002200749865,哲学大师毛泽东,邓力群,中央民族大学出版社,5,5
256,1002200749801,外交战略家毛泽东,邓力群,中央民族大学出版社,5,5
257,1002200749838,伟大的一生,邓力群,中央民族大学出版社,5,5
258,1002200749874,哲学大师毛泽东,邓力群,中央民族大学出版社,5,5
259,1002200749918,毛泽东家系,邓力群,中央民族大学出版社,5,5
260,1002200749883,政治战略家毛泽东,邓力群,中央民族大学出版社,5,5
261,1002200749963,毛泽东与书法,邓力群,中央民族大学出版社,5,5
262,1002200749767,毛泽东人际关系,邓力群,中央民族大学出版社,5,5
263,1002200749936,毛泽东读史,邓力群,中央民族大学出版社,5,5
264,1002200749776,毛泽东人际关系,邓力群,中央民族大学出版社,5,5
265,1002200749945,毛泽东的文化性格,邓力群,中央民族大学出版社,5,5
266,1002200749909,中外名人评说毛泽东,邓力群,中央民族大学出版社,5,5
267,1002200666873,超越与回归,何显明,学林出版社,5,5
268,1002200649394,跟毛泽东学文,周洪让,红旗出版社,5,5
269,101097103,毛泽东读书笔记精讲.1,陈晋主编,广西人民出版社,5,5
270,101097104,毛泽东读书笔记精讲.2,陈晋主编,广西人民出版社,5,5
271,101097105,毛泽东读书笔记精讲.3,陈晋主编,广西人民出版社,5,5
272,101097106,毛泽东读书笔记精讲.4,陈晋主编,广西人民出版社,5,5
273,1002200729912,邓小平理论精论集,秦宣,中央编译出版社,5,5
274,1002200729903,邓小平理论精论集,秦宣,中央编译出版社,5,5
275,1002200729921,邓小平理论精论集,秦宣,中央编译出版社,5,5
276,1002210007790,邓小平理论绘画本,李本钧,岭南美术出版社,5,5
277,1002200708105,邓小平执政思想研究,"上海社会科学院邓小平理论和""三个代表""重要",上海社会科学院出版社,5,5
278,200931858,邓小平兵法,古越著,团结出版社,5,5
279,1002200649241,邓小平发展观与当代中国实践,王鑫,人民出版社,5,5
280,1002200657614,邓小平理论发展史,卫炜,上海人民出版社,5,5
281,1002210058048,邓小平的理论世界,石国亮等,四川人民出版社,5,5
282,101102197,邓小平理论和三个代表重要思想概论(第2版),徐志宏著,中国人民大学出版社,5,5
283,1002200626275,读懂邓小平,林建公等,四川人民出版社,5,5
284,1002210028866,邓小平理论形成史,郑克卿等,中国社会科学出版社,5,5
285,1010002641,邓小平理论基本问题,郑必坚等主编,人民出版社,5,5
286,101102201,马克思主义经典著作导读,王平著,中国人民大学出版社,5,5
287,101102117,新编马克思主义文论,冯宪光著,中国人民大学出版社,5,5
288,101102203,《资本论》选读(第三版),杨志著,中国人民大学出版社,5,5
289,1002200173708,毛泽东手中宝典,赵德昌,北岳文艺出版社,5,5
290,1002200173717,毛泽东著作大辞典,袁竞,北岳文艺出版社,5,5
291,200902318,哲学原来这么有趣,王芳著,化学工业出版社,5,5
292,1010002562,哲学家的咖啡馆,"[德]诺拉·K.(Nora K.),[德]维托里奥·赫斯",复旦大学出版社,5,5
293,1002200680312,身边的哲学,"张德胜,金玉林著",上海科学技术文献出版社,5,5
294,200915974,哲学,邢贲思著,中国大百科全书出版社,5,5
295,1002200720341,101个哲学问题,(英)科恩,新华出版社,5,5
296,101101208,39个无法逾越的哲学故事,"(意)罗伯特·卡扎迪,(意)阿吉尔·瓦其著;唐",广东人民出版社,5,5
297,101101209,100个最脑洞的哲学故事,"(意)罗伯特·卡扎迪,(意)阿吉尔·瓦其著;陶",广东人民出版社,5,5
298,200825205,趣味哲学,崔金生主编,哈尔滨出版社,5,5
299,200903772,哲学的慰藉,(英)德波顿(Alain de Botton)著;资中筠译,上海译文出版社,5,5
300,200873876,给青少年讲哲学:审视生活的重大观念,(美)凯著,重庆大学出版社,5,5
301,200811309,完全图解哲学,宋威编著,南海出版公司,5,5
302,101101018,"别笑,我是正经哲学书",(日)富增章成著;徐雪蓉译,天津人民出版社,5,5
303,1010004619,中学生不可不知的哲学常识,李清编著,江苏教育出版社,5,5
304,101097930,你的第一本哲学书,(美)托马斯·内格尔著;宝树译,中信出版集团股份有限公司,5,5
305,101102115,哲学的邀请人生的追问,(西)萨瓦特尔著;林经纬译,北京大学出版社,5,5
306,1010004552,大众哲学,艾思奇著,人民出版社,5,5
307,200924866,哲学,(日)坂本百大主编;胡金树译,上海科学技术文献出版社,5,5
308,101099520,时间的味道,(德)韩炳哲;包向飞译,重庆大学出版社,5,5
309,200805557,哲学是什么,胡军著,北京大学出版社,5,5
310,200931536,小猎犬号上追随达尔文,杨照著,中信出版社,5,5
311,1002200625141,趣味哲学,成云雷,上海古籍出版社,5,5
312,1002200773686,趣味哲学:插图本,成云雷著,上海古籍出版社,5,5
313,200875482,趣味哲学:插图本,成云雷著,上海古籍出版社,5,5
314,101099312,惊呆了!哲学这么好,(日)田中正人著;尹国鹏译,南海出版公司,5,5
315,200924777,打开哲学之门,匡宏著,广西人民出版社,5,5
316,1002210034895,精神的故乡,周国平著,广东教育出版社,5,5
317,200825456,生活中的哲学,姜朝晖主编;王恒富编著,海潮出版社,5,5
318,101096602,世界第一好懂的哲学课,(日)小川仁志著,中信出版社,5,5
319,200842062,世界观2010,新闻刊,文汇出版社,5,5
320,1002200575052,漫步遐思,陈先达,中国青年出版社,5,5
321,1002200173664,哲学辞典,刘延勃等,吉林人民出版社,5,5
322,1002200173655,常用哲学名词词典,黄鸣,广西人民出版社,5,5
323,1002200207646,哲学简明词典,本书,江苏人民出版社,5,5
324,1002200770607,哲学大词典:分类修订本,金炳华主任,上海辞书出版社,5,5
325,1002200770616,哲学大词典:分类修订本,金炳华主任,上海辞书出版社,5,5
326,200782288,图解哲学,李忠谦著,天津教育出版社,5,5
327,101098945,图说哲学,龚耘等编著,中华工商联合出版社,5,5
328,200843463,一次读完15位哲学大师经典讲义,黄明华编著,华东师范大学出版社有限公,5,5
329,1002200762251,新哲学讲演录,张世英,广西师范大学出版社,5,5
330,101101988,哲学导论,程广云著,北京大学出版社,5,5
331,200825447,每天读点哲学常识,志勇编著,中国长安出版社,5,5
332,101101012,智慧与哲学,"(德)汉斯-格奥尔格·梅勒,(美)安德鲁·k.",广东人民出版社,5,5
333,200781421,哲学:对最古老问题的最新解答,[英]费恩著,新星出版社,5,5
334,1002200712662,新概念哲学,叶文宪,学林出版社,5,5
335,1002210077385,新概念哲学,叶文宪,学林出版社,5,5
336,101101099,哲学有何用,"(英)玛丽·米奇利著;汪夏铭,魏岚译",广东人民出版社,5,5
337,101101774,思维的艺术:如何像哲学家一样思考,(德)森特根著;李健鸣译,译林出版社,5,5
338,1002200770420,哲学在走向未来,高清海著,吉林人民出版社,5,5
339,1002210034822,文化是一个故事,李河著,广东教育出版社,5,5
340,200856859,知性改进论,(荷兰)斯宾诺莎,商务印书馆,5,5
341,1002210032806,思想之剑,赵汀阳著;黄穗中插图,广东教育出版社,5,5
342,1002200766649,辨证法随谈,李瑞环著,中国人民大学出版社,5,5
343,101098411,动物的沉默,(英)格雷著;许常红译,新华出版社,5,5
344,200856662,普通认识论,(德)石里克,商务印书馆,5,5
345,200857144,人类理智研究,(英)休谟,商务印书馆,5,5
346,1002210072433,超越意识,孙正聿,吉林教育出版社,5,5
347,1002210072415,宽容意识,贺来著,吉林教育出版社,5,5
348,1002210068180,死亡意识,孙利天,吉林教育出版社,5,5
349,200853843,历史与阶级意识,(匈)卢卡奇,商务印书馆,5,5
350,101102009,从无穷开始科学的困感与疆界,(法)卢米涅著;孙展译,人民邮电出版社,5,5
351,101097966,"创意,未来的工作方式",方军著,中信出版集团股份有限公司,5,5
352,101098676,干法,(日)稻盛和夫著;曹岫云译,机械工业出版社,5,5
353,1002200724757,人本善良,李鹏编著,哈尔滨出版社,5,5
354,200852470,论历史上的英雄,(英)卡莱尔,商务印书馆,5,5
355,101097056,人性的退化,(奥)洛伦茨著;寇英译,中信出版社,5,5
356,200854094,纯粹理性批判,(德)康德,商务印书馆,5,5
357,200864298,论实证精神,(法)孔德著,译林出版社,5,5
358,200853040,论实证精神,(法)孔德,商务印书馆,5,5
359,200816992,活着就是幸福,张文质主编,广西教育出版社,5,5
